Chemical_name	CAS_number	InChIKey	Screening_method	Class_1	Class_2	Class_3	MoA_broad	MoA_specific	Molecular_target	Matrix	Sites	MDL	Quant	units
Dodecane-12-lactam	947-04-6	JHWNWJKBPDFINM-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	amide	unknown	n/a	n/a	PoreWater	Q_M_BBL	0.5	0.1886	ng/L
Dodecane-12-lactam	947-04-6	JHWNWJKBPDFINM-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	amide	unknown	n/a	n/a	PoreWater	Q_O_01	0.5	0.2985	ng/L
Dodecane-12-lactam	947-04-6	JHWNWJKBPDFINM-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	amide	unknown	n/a	n/a	PoreWater	Q_O_03	0.5	0.1987	ng/L
Dodecane-12-lactam	947-04-6	JHWNWJKBPDFINM-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	amide	unknown	n/a	n/a	PoreWater	Q_O_05	0.5	659.2857	ng/L
Dodecane-12-lactam	947-04-6	JHWNWJKBPDFINM-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	amide	unknown	n/a	n/a	PoreWater	Q_O_BBL	0.5	0.3001	ng/L
Dodecane-12-lactam	947-04-6	JHWNWJKBPDFINM-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	amide	unknown	n/a	n/a	PoreWater	Q_R_01	0.5	0.0579	ng/L
Dodecane-12-lactam	947-04-6	JHWNWJKBPDFINM-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	amide	unknown	n/a	n/a	PoreWater	Q_R_03	0.5	0.282	ng/L
Dodecane-12-lactam	947-04-6	JHWNWJKBPDFINM-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	amide	unknown	n/a	n/a	PoreWater	Q_R_05	0.5	1.0455	ng/L
Dodecane-12-lactam	947-04-6	JHWNWJKBPDFINM-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	amide	unknown	n/a	n/a	PoreWater	Q_R_BBL	0.5	772.9145	ng/L
Dodecane-12-lactam	947-04-6	JHWNWJKBPDFINM-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	amide	unknown	n/a	n/a	PoreWater	Q_T_01	0.5	0.2561	ng/L
Dodecane-12-lactam	947-04-6	JHWNWJKBPDFINM-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	amide	unknown	n/a	n/a	PoreWater	Q_T_03	0.5	0.2263	ng/L
Dodecane-12-lactam	947-04-6	JHWNWJKBPDFINM-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	amide	unknown	n/a	n/a	PoreWater	Q_T_05	0.5	0.2745	ng/L
Dodecane-12-lactam	947-04-6	JHWNWJKBPDFINM-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	amide	unknown	n/a	n/a	PoreWater	Q_T_BBL	0.5	0.4827	ng/L
Dicyclohexylurea	2387-23-7	ADFXKUOMJKEIND-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	Metabolic system	Soluble epoxide hydrolase (sEH) inhibition	Soluble epoxide hydrolase (sEH)	PoreWater	Q_M_03	0.5	0.2677	ng/L
Dicyclohexylurea	2387-23-7	ADFXKUOMJKEIND-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	Metabolic system	Soluble epoxide hydrolase (sEH) inhibition	Soluble epoxide hydrolase (sEH)	PoreWater	Q_O_01	0.5	0.2273	ng/L
Dicyclohexylurea	2387-23-7	ADFXKUOMJKEIND-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	Metabolic system	Soluble epoxide hydrolase (sEH) inhibition	Soluble epoxide hydrolase (sEH)	PoreWater	Q_O_05	0.5	0.2715	ng/L
Dicyclohexylurea	2387-23-7	ADFXKUOMJKEIND-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	Metabolic system	Soluble epoxide hydrolase (sEH) inhibition	Soluble epoxide hydrolase (sEH)	PoreWater	Q_O_BBL	0.5	3e-4	ng/L
Dicyclohexylurea	2387-23-7	ADFXKUOMJKEIND-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	Metabolic system	Soluble epoxide hydrolase (sEH) inhibition	Soluble epoxide hydrolase (sEH)	PoreWater	Q_R_03	0.5	0.3221	ng/L
Dicyclohexylurea	2387-23-7	ADFXKUOMJKEIND-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	Metabolic system	Soluble epoxide hydrolase (sEH) inhibition	Soluble epoxide hydrolase (sEH)	PoreWater	Q_R_05	0.5	0.2696	ng/L
Dicyclohexylurea	2387-23-7	ADFXKUOMJKEIND-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	Metabolic system	Soluble epoxide hydrolase (sEH) inhibition	Soluble epoxide hydrolase (sEH)	PoreWater	Q_R_BBL	0.5	1.1851	ng/L
Dicyclohexylurea	2387-23-7	ADFXKUOMJKEIND-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	Metabolic system	Soluble epoxide hydrolase (sEH) inhibition	Soluble epoxide hydrolase (sEH)	PoreWater	Q_T_01	0.5	0.1995	ng/L
Dicyclohexylurea	2387-23-7	ADFXKUOMJKEIND-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	Metabolic system	Soluble epoxide hydrolase (sEH) inhibition	Soluble epoxide hydrolase (sEH)	PoreWater	Q_T_05	0.5	0.2917	ng/L
Dicyclohexylurea	2387-23-7	ADFXKUOMJKEIND-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	Metabolic system	Soluble epoxide hydrolase (sEH) inhibition	Soluble epoxide hydrolase (sEH)	PoreWater	Q_T_BBL	0.5	0.2989	ng/L
Triacetin	102-76-1	URAYPUMNDPQOKB-UHFFFAOYSA-N	LC-HRMS	food and beverage	NA	NA	unknown	n/a	n/a	PoreWater	Q_O_05	0.5	2.6733	ng/L
Triacetin	102-76-1	URAYPUMNDPQOKB-UHFFFAOYSA-N	LC-HRMS	food and beverage	NA	NA	unknown	n/a	n/a	PoreWater	Q_O_BBL	0.5	4.5992	ng/L
Triacetin	102-76-1	URAYPUMNDPQOKB-UHFFFAOYSA-N	LC-HRMS	food and beverage	NA	NA	unknown	n/a	n/a	PoreWater	Q_R_03	0.5	6.575	ng/L
Triacetin	102-76-1	URAYPUMNDPQOKB-UHFFFAOYSA-N	LC-HRMS	food and beverage	NA	NA	unknown	n/a	n/a	PoreWater	Q_R_05	0.5	5.9911	ng/L
Triacetin	102-76-1	URAYPUMNDPQOKB-UHFFFAOYSA-N	LC-HRMS	food and beverage	NA	NA	unknown	n/a	n/a	PoreWater	Q_R_BBL	0.5	3.7003	ng/L
2-(2-Pyridyl)ethanol	103-74-2	BXGYBSJAZFGIPX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anti-vertigo	NA	unknown	n/a	n/a	PoreWater	Q_M_01	0.5	77.8267	ng/L
2-(2-Pyridyl)ethanol	103-74-2	BXGYBSJAZFGIPX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anti-vertigo	NA	unknown	n/a	n/a	PoreWater	Q_M_03	0.5	65.8495	ng/L
2-(2-Pyridyl)ethanol	103-74-2	BXGYBSJAZFGIPX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anti-vertigo	NA	unknown	n/a	n/a	PoreWater	Q_M_05	0.5	58.5186	ng/L
2-(2-Pyridyl)ethanol	103-74-2	BXGYBSJAZFGIPX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anti-vertigo	NA	unknown	n/a	n/a	PoreWater	Q_M_BBL	0.5	59.3324	ng/L
2-(2-Pyridyl)ethanol	103-74-2	BXGYBSJAZFGIPX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anti-vertigo	NA	unknown	n/a	n/a	PoreWater	Q_O_01	0.5	60.3555	ng/L
2-(2-Pyridyl)ethanol	103-74-2	BXGYBSJAZFGIPX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anti-vertigo	NA	unknown	n/a	n/a	PoreWater	Q_O_03	0.5	37.6971	ng/L
2-(2-Pyridyl)ethanol	103-74-2	BXGYBSJAZFGIPX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anti-vertigo	NA	unknown	n/a	n/a	PoreWater	Q_O_05	0.5	50.412	ng/L
2-(2-Pyridyl)ethanol	103-74-2	BXGYBSJAZFGIPX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anti-vertigo	NA	unknown	n/a	n/a	PoreWater	Q_O_BBL	0.5	52.0383	ng/L
2-(2-Pyridyl)ethanol	103-74-2	BXGYBSJAZFGIPX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anti-vertigo	NA	unknown	n/a	n/a	PoreWater	Q_R_01	0.5	26.325	ng/L
2-(2-Pyridyl)ethanol	103-74-2	BXGYBSJAZFGIPX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anti-vertigo	NA	unknown	n/a	n/a	PoreWater	Q_R_03	0.5	0.2331	ng/L
2-(2-Pyridyl)ethanol	103-74-2	BXGYBSJAZFGIPX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anti-vertigo	NA	unknown	n/a	n/a	PoreWater	Q_R_05	0.5	0.2143	ng/L
2-(2-Pyridyl)ethanol	103-74-2	BXGYBSJAZFGIPX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anti-vertigo	NA	unknown	n/a	n/a	PoreWater	Q_R_BBL	0.5	124.9505	ng/L
2-(2-Pyridyl)ethanol	103-74-2	BXGYBSJAZFGIPX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anti-vertigo	NA	unknown	n/a	n/a	PoreWater	Q_T_01	0.5	65.3021	ng/L
2-(2-Pyridyl)ethanol	103-74-2	BXGYBSJAZFGIPX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anti-vertigo	NA	unknown	n/a	n/a	PoreWater	Q_T_03	0.5	57.7616	ng/L
2-(2-Pyridyl)ethanol	103-74-2	BXGYBSJAZFGIPX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anti-vertigo	NA	unknown	n/a	n/a	PoreWater	Q_T_05	0.5	96.1961	ng/L
2-(2-Pyridyl)ethanol	103-74-2	BXGYBSJAZFGIPX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anti-vertigo	NA	unknown	n/a	n/a	PoreWater	Q_T_BBL	0.5	0.2162	ng/L
Azelaic acid	123-99-9	BDJRBEYXGGNYIS-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	dicarboxylic acid	Protein biosynthesis inhibition	Oxidoreductive enzymes inhibition	Oxidoreductive enzymes (tyrosinase, mitochondrial enzymes of the respiratory chain, thioredoxin reductase, 5-alpha-reductase, DNA polymerases)	PoreWater	Q_M_01	0.5	58.4864	ng/L
Azelaic acid	123-99-9	BDJRBEYXGGNYIS-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	dicarboxylic acid	Protein biosynthesis inhibition	Oxidoreductive enzymes inhibition	Oxidoreductive enzymes (tyrosinase, mitochondrial enzymes of the respiratory chain, thioredoxin reductase, 5-alpha-reductase, DNA polymerases)	PoreWater	Q_M_03	0.5	53.9213	ng/L
Azelaic acid	123-99-9	BDJRBEYXGGNYIS-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	dicarboxylic acid	Protein biosynthesis inhibition	Oxidoreductive enzymes inhibition	Oxidoreductive enzymes (tyrosinase, mitochondrial enzymes of the respiratory chain, thioredoxin reductase, 5-alpha-reductase, DNA polymerases)	PoreWater	Q_M_05	0.5	61.4607	ng/L
Azelaic acid	123-99-9	BDJRBEYXGGNYIS-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	dicarboxylic acid	Protein biosynthesis inhibition	Oxidoreductive enzymes inhibition	Oxidoreductive enzymes (tyrosinase, mitochondrial enzymes of the respiratory chain, thioredoxin reductase, 5-alpha-reductase, DNA polymerases)	PoreWater	Q_M_BBL	0.5	57.3434	ng/L
Azelaic acid	123-99-9	BDJRBEYXGGNYIS-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	dicarboxylic acid	Protein biosynthesis inhibition	Oxidoreductive enzymes inhibition	Oxidoreductive enzymes (tyrosinase, mitochondrial enzymes of the respiratory chain, thioredoxin reductase, 5-alpha-reductase, DNA polymerases)	PoreWater	Q_O_01	0.5	45.6516	ng/L
Azelaic acid	123-99-9	BDJRBEYXGGNYIS-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	dicarboxylic acid	Protein biosynthesis inhibition	Oxidoreductive enzymes inhibition	Oxidoreductive enzymes (tyrosinase, mitochondrial enzymes of the respiratory chain, thioredoxin reductase, 5-alpha-reductase, DNA polymerases)	PoreWater	Q_O_03	0.5	53.7114	ng/L
Azelaic acid	123-99-9	BDJRBEYXGGNYIS-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	dicarboxylic acid	Protein biosynthesis inhibition	Oxidoreductive enzymes inhibition	Oxidoreductive enzymes (tyrosinase, mitochondrial enzymes of the respiratory chain, thioredoxin reductase, 5-alpha-reductase, DNA polymerases)	PoreWater	Q_O_05	0.5	52.8087	ng/L
Azelaic acid	123-99-9	BDJRBEYXGGNYIS-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	dicarboxylic acid	Protein biosynthesis inhibition	Oxidoreductive enzymes inhibition	Oxidoreductive enzymes (tyrosinase, mitochondrial enzymes of the respiratory chain, thioredoxin reductase, 5-alpha-reductase, DNA polymerases)	PoreWater	Q_O_BBL	0.5	63.8989	ng/L
Azelaic acid	123-99-9	BDJRBEYXGGNYIS-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	dicarboxylic acid	Protein biosynthesis inhibition	Oxidoreductive enzymes inhibition	Oxidoreductive enzymes (tyrosinase, mitochondrial enzymes of the respiratory chain, thioredoxin reductase, 5-alpha-reductase, DNA polymerases)	PoreWater	Q_R_01	0.5	27.6176	ng/L
Azelaic acid	123-99-9	BDJRBEYXGGNYIS-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	dicarboxylic acid	Protein biosynthesis inhibition	Oxidoreductive enzymes inhibition	Oxidoreductive enzymes (tyrosinase, mitochondrial enzymes of the respiratory chain, thioredoxin reductase, 5-alpha-reductase, DNA polymerases)	PoreWater	Q_R_03	0.5	65.2804	ng/L
Azelaic acid	123-99-9	BDJRBEYXGGNYIS-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	dicarboxylic acid	Protein biosynthesis inhibition	Oxidoreductive enzymes inhibition	Oxidoreductive enzymes (tyrosinase, mitochondrial enzymes of the respiratory chain, thioredoxin reductase, 5-alpha-reductase, DNA polymerases)	PoreWater	Q_R_05	0.5	62.2284	ng/L
Azelaic acid	123-99-9	BDJRBEYXGGNYIS-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	dicarboxylic acid	Protein biosynthesis inhibition	Oxidoreductive enzymes inhibition	Oxidoreductive enzymes (tyrosinase, mitochondrial enzymes of the respiratory chain, thioredoxin reductase, 5-alpha-reductase, DNA polymerases)	PoreWater	Q_R_BBL	0.5	52.067	ng/L
Azelaic acid	123-99-9	BDJRBEYXGGNYIS-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	dicarboxylic acid	Protein biosynthesis inhibition	Oxidoreductive enzymes inhibition	Oxidoreductive enzymes (tyrosinase, mitochondrial enzymes of the respiratory chain, thioredoxin reductase, 5-alpha-reductase, DNA polymerases)	PoreWater	Q_T_01	0.5	103.2562	ng/L
Azelaic acid	123-99-9	BDJRBEYXGGNYIS-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	dicarboxylic acid	Protein biosynthesis inhibition	Oxidoreductive enzymes inhibition	Oxidoreductive enzymes (tyrosinase, mitochondrial enzymes of the respiratory chain, thioredoxin reductase, 5-alpha-reductase, DNA polymerases)	PoreWater	Q_T_03	0.5	79.7043	ng/L
Azelaic acid	123-99-9	BDJRBEYXGGNYIS-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	dicarboxylic acid	Protein biosynthesis inhibition	Oxidoreductive enzymes inhibition	Oxidoreductive enzymes (tyrosinase, mitochondrial enzymes of the respiratory chain, thioredoxin reductase, 5-alpha-reductase, DNA polymerases)	PoreWater	Q_T_05	0.5	61.0095	ng/L
Azelaic acid	123-99-9	BDJRBEYXGGNYIS-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	dicarboxylic acid	Protein biosynthesis inhibition	Oxidoreductive enzymes inhibition	Oxidoreductive enzymes (tyrosinase, mitochondrial enzymes of the respiratory chain, thioredoxin reductase, 5-alpha-reductase, DNA polymerases)	PoreWater	Q_T_BBL	0.5	72.8114	ng/L
3-Cyclohexyl-1,1-dimethylurea	31468-12-9	PZWXYRDNQYUIIU-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	PoreWater	Q_O_05	0.5	638.2822	ng/L
N-Lauroylethanolamine	142-78-9	QZXSMBBFBXPQHI-UHFFFAOYSA-N	LC-HRMS	personal care and household	stabilizer	fatty acid amine	unknown	n/a	n/a	PoreWater	Q_O_01	0.5	0.6982	ng/L
N-Lauroylethanolamine	142-78-9	QZXSMBBFBXPQHI-UHFFFAOYSA-N	LC-HRMS	personal care and household	stabilizer	fatty acid amine	unknown	n/a	n/a	PoreWater	Q_O_05	0.5	0.7186	ng/L
N-Lauroylethanolamine	142-78-9	QZXSMBBFBXPQHI-UHFFFAOYSA-N	LC-HRMS	personal care and household	stabilizer	fatty acid amine	unknown	n/a	n/a	PoreWater	Q_R_03	0.5	0.5816	ng/L
N-Lauroylethanolamine	142-78-9	QZXSMBBFBXPQHI-UHFFFAOYSA-N	LC-HRMS	personal care and household	stabilizer	fatty acid amine	unknown	n/a	n/a	PoreWater	Q_R_05	0.5	0.7089	ng/L
N-Lauroylethanolamine	142-78-9	QZXSMBBFBXPQHI-UHFFFAOYSA-N	LC-HRMS	personal care and household	stabilizer	fatty acid amine	unknown	n/a	n/a	PoreWater	Q_R_BBL	0.5	0.8279	ng/L
N-Lauroylethanolamine	142-78-9	QZXSMBBFBXPQHI-UHFFFAOYSA-N	LC-HRMS	personal care and household	stabilizer	fatty acid amine	unknown	n/a	n/a	PoreWater	Q_T_05	0.5	0.6593	ng/L
1-Cyclohexyl-3-phenylurea	886-59-9	WPLYTRWMCWBZEN-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	PoreWater	Q_M_01	0.5	0.3124	ng/L
1-Cyclohexyl-3-phenylurea	886-59-9	WPLYTRWMCWBZEN-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	PoreWater	Q_M_03	0.5	0.3157	ng/L
1-Cyclohexyl-3-phenylurea	886-59-9	WPLYTRWMCWBZEN-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	PoreWater	Q_M_05	0.5	0.2951	ng/L
1-Cyclohexyl-3-phenylurea	886-59-9	WPLYTRWMCWBZEN-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	PoreWater	Q_M_BBL	0.5	0.2864	ng/L
1-Cyclohexyl-3-phenylurea	886-59-9	WPLYTRWMCWBZEN-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	PoreWater	Q_O_01	0.5	0.3354	ng/L
1-Cyclohexyl-3-phenylurea	886-59-9	WPLYTRWMCWBZEN-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	PoreWater	Q_O_03	0.5	0.3229	ng/L
1-Cyclohexyl-3-phenylurea	886-59-9	WPLYTRWMCWBZEN-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	PoreWater	Q_O_05	0.5	402.8036	ng/L
1-Cyclohexyl-3-phenylurea	886-59-9	WPLYTRWMCWBZEN-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	PoreWater	Q_O_BBL	0.5	0.4543	ng/L
1-Cyclohexyl-3-phenylurea	886-59-9	WPLYTRWMCWBZEN-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	PoreWater	Q_R_01	0.5	0.1766	ng/L
1-Cyclohexyl-3-phenylurea	886-59-9	WPLYTRWMCWBZEN-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	PoreWater	Q_R_03	0.5	0.5104	ng/L
1-Cyclohexyl-3-phenylurea	886-59-9	WPLYTRWMCWBZEN-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	PoreWater	Q_R_05	0.5	0.5546	ng/L
1-Cyclohexyl-3-phenylurea	886-59-9	WPLYTRWMCWBZEN-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	PoreWater	Q_R_BBL	0.5	0.7472	ng/L
1-Cyclohexyl-3-phenylurea	886-59-9	WPLYTRWMCWBZEN-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	PoreWater	Q_T_01	0.5	0.3483	ng/L
1-Cyclohexyl-3-phenylurea	886-59-9	WPLYTRWMCWBZEN-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	PoreWater	Q_T_03	0.5	0.3508	ng/L
1-Cyclohexyl-3-phenylurea	886-59-9	WPLYTRWMCWBZEN-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	PoreWater	Q_T_05	0.5	0.3636	ng/L
1-Cyclohexyl-3-phenylurea	886-59-9	WPLYTRWMCWBZEN-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	unknown	n/a	n/a	PoreWater	Q_T_BBL	0.5	0.3763	ng/L
Tetraethyleneglycol monobutyl ether	23783-42-8	ZNYRFEPBTVGZDN-UHFFFAOYSA-N	LC-HRMS	solvent	NA	NA	unknown	n/a	n/a	PoreWater	Q_M_01	0.5	0.5343	ng/L
Tetraethyleneglycol monobutyl ether	23783-42-8	ZNYRFEPBTVGZDN-UHFFFAOYSA-N	LC-HRMS	solvent	NA	NA	unknown	n/a	n/a	PoreWater	Q_M_03	0.5	0.5506	ng/L
Tetraethyleneglycol monobutyl ether	23783-42-8	ZNYRFEPBTVGZDN-UHFFFAOYSA-N	LC-HRMS	solvent	NA	NA	unknown	n/a	n/a	PoreWater	Q_M_05	0.5	0.5478	ng/L
Tetraethyleneglycol monobutyl ether	23783-42-8	ZNYRFEPBTVGZDN-UHFFFAOYSA-N	LC-HRMS	solvent	NA	NA	unknown	n/a	n/a	PoreWater	Q_M_BBL	0.5	0.612	ng/L
Tetraethyleneglycol monobutyl ether	23783-42-8	ZNYRFEPBTVGZDN-UHFFFAOYSA-N	LC-HRMS	solvent	NA	NA	unknown	n/a	n/a	PoreWater	Q_O_01	0.5	0.5626	ng/L
Tetraethyleneglycol monobutyl ether	23783-42-8	ZNYRFEPBTVGZDN-UHFFFAOYSA-N	LC-HRMS	solvent	NA	NA	unknown	n/a	n/a	PoreWater	Q_O_03	0.5	0.5357	ng/L
Tetraethyleneglycol monobutyl ether	23783-42-8	ZNYRFEPBTVGZDN-UHFFFAOYSA-N	LC-HRMS	solvent	NA	NA	unknown	n/a	n/a	PoreWater	Q_O_05	0.5	0.4805	ng/L
Tetraethyleneglycol monobutyl ether	23783-42-8	ZNYRFEPBTVGZDN-UHFFFAOYSA-N	LC-HRMS	solvent	NA	NA	unknown	n/a	n/a	PoreWater	Q_O_BBL	0.5	0.7899	ng/L
Tetraethyleneglycol monobutyl ether	23783-42-8	ZNYRFEPBTVGZDN-UHFFFAOYSA-N	LC-HRMS	solvent	NA	NA	unknown	n/a	n/a	PoreWater	Q_R_03	0.5	0.5601	ng/L
Tetraethyleneglycol monobutyl ether	23783-42-8	ZNYRFEPBTVGZDN-UHFFFAOYSA-N	LC-HRMS	solvent	NA	NA	unknown	n/a	n/a	PoreWater	Q_R_05	0.5	0.6517	ng/L
Tetraethyleneglycol monobutyl ether	23783-42-8	ZNYRFEPBTVGZDN-UHFFFAOYSA-N	LC-HRMS	solvent	NA	NA	unknown	n/a	n/a	PoreWater	Q_R_BBL	0.5	0.7262	ng/L
Tetraethyleneglycol monobutyl ether	23783-42-8	ZNYRFEPBTVGZDN-UHFFFAOYSA-N	LC-HRMS	solvent	NA	NA	unknown	n/a	n/a	PoreWater	Q_T_01	0.5	0.7738	ng/L
Tetraethyleneglycol monobutyl ether	23783-42-8	ZNYRFEPBTVGZDN-UHFFFAOYSA-N	LC-HRMS	solvent	NA	NA	unknown	n/a	n/a	PoreWater	Q_T_03	0.5	0.4248	ng/L
Tetraethyleneglycol monobutyl ether	23783-42-8	ZNYRFEPBTVGZDN-UHFFFAOYSA-N	LC-HRMS	solvent	NA	NA	unknown	n/a	n/a	PoreWater	Q_T_05	0.5	0.5201	ng/L
Tetraethyleneglycol monobutyl ether	23783-42-8	ZNYRFEPBTVGZDN-UHFFFAOYSA-N	LC-HRMS	solvent	NA	NA	unknown	n/a	n/a	PoreWater	Q_T_BBL	0.5	0.6252	ng/L
Chenodeoxycholic acid	474-25-9	RUDATBOHQWOJDD-BSWAIDMHSA-N	LC-HRMS	natural compound	human metabolite	bile acid	Lipid metabolism	Cholesterol synthesis inhibition, Cholic acid synthesis inhibition	Bile acid receptor	PoreWater	Q_M_01	0.5	0.3081	ng/L
Chenodeoxycholic acid	474-25-9	RUDATBOHQWOJDD-BSWAIDMHSA-N	LC-HRMS	natural compound	human metabolite	bile acid	Lipid metabolism	Cholesterol synthesis inhibition, Cholic acid synthesis inhibition	Bile acid receptor	PoreWater	Q_M_03	0.5	0.1655	ng/L
Chenodeoxycholic acid	474-25-9	RUDATBOHQWOJDD-BSWAIDMHSA-N	LC-HRMS	natural compound	human metabolite	bile acid	Lipid metabolism	Cholesterol synthesis inhibition, Cholic acid synthesis inhibition	Bile acid receptor	PoreWater	Q_O_01	0.5	0.1647	ng/L
Chenodeoxycholic acid	474-25-9	RUDATBOHQWOJDD-BSWAIDMHSA-N	LC-HRMS	natural compound	human metabolite	bile acid	Lipid metabolism	Cholesterol synthesis inhibition, Cholic acid synthesis inhibition	Bile acid receptor	PoreWater	Q_O_03	0.5	0.2233	ng/L
Chenodeoxycholic acid	474-25-9	RUDATBOHQWOJDD-BSWAIDMHSA-N	LC-HRMS	natural compound	human metabolite	bile acid	Lipid metabolism	Cholesterol synthesis inhibition, Cholic acid synthesis inhibition	Bile acid receptor	PoreWater	Q_O_05	0.5	0.18	ng/L
Chenodeoxycholic acid	474-25-9	RUDATBOHQWOJDD-BSWAIDMHSA-N	LC-HRMS	natural compound	human metabolite	bile acid	Lipid metabolism	Cholesterol synthesis inhibition, Cholic acid synthesis inhibition	Bile acid receptor	PoreWater	Q_O_BBL	0.5	0.4991	ng/L
Chenodeoxycholic acid	474-25-9	RUDATBOHQWOJDD-BSWAIDMHSA-N	LC-HRMS	natural compound	human metabolite	bile acid	Lipid metabolism	Cholesterol synthesis inhibition, Cholic acid synthesis inhibition	Bile acid receptor	PoreWater	Q_R_03	0.5	1.2766	ng/L
